ID,NAME,md_HHinc_Est2016
6037542700,60375427,48710
6037542800,60375428,53421
6037542900,60375429,47228
6037543000,60375430,65568
6037543100,60375431,56543
6037543201,60375432.01,51012
6037543202,60375432.02,45750
6037543304,60375433.04,84167
6037543305,60375433.05,68500
6037543306,60375433.06,82912
6037543321,60375433.21,100000
6037543322,60375433.22,78693
6037543400,60375434,91713
6037543501,60375435.01,65000
6037543502,60375435.02,55268
6037543503,60375435.03,69490
6037543601,60375436.01,73125
6037543602,60375436.02,71667
6037543603,60375436.03,68792
6037543604,60375436.04,91016
6037543701,60375437.01,69559
6037543702,60375437.02,76667
6037543703,60375437.03,76563
6037543801,60375438.01,70401
6037543802,60375438.02,71462
6037543903,60375439.03,65000
6037543905,60375439.05,53182
6037544001,60375440.01,57672
6037544002,60375440.02,81023
6037550000,60375500,70156
6037550100,60375501,74442
6037550201,60375502.01,62917
6037550202,60375502.02,52401
6037550300,60375503,63498
6037550400,60375504,67083
6037550500,60375505,77100
6037550601,60375506.01,66121
6037550602,60375506.02,81667
6037550700,60375507,89023
6037550800,60375508,79356
6037550901,60375509.01,49787
6037550902,60375509.02,56781
6037551000,60375510,68965
6037551101,60375511.01,40048
6037551102,60375511.02,46938
6037551201,60375512.01,51875
6037551202,60375512.02,70429
6037551300,60375513,43725
6037551401,60375514.01,59420
6037551402,60375514.02,70168
6037551501,60375515.01,61031
6037551502,60375515.02,70927
6037551600,60375516,
6037551700,60375517,63988
6037551800,60375518,61680
6037551900,60375519,62153
6037552001,60375520.01,73345
6037552002,60375520.02,62452
6037552100,60375521,44556
6037552200,60375522,45039
6037552301,60375523.01,73185
6037552302,60375523.02,66477
6037552400,60375524,60052
6037552601,60375526.01,60477
6037552602,60375526.02,48347
6037552700,60375527,62483
6037552800,60375528,59040
6037552900,60375529,60229
6037553000,60375530,71786
6037553100,60375531,72733
6037553200,60375532,69572
6037553300,60375533,56544
6037553400,60375534,60855
6037553502,60375535.02,49489
6037553503,60375535.03,50760
6037553504,60375535.04,45313
6037553601,60375536.01,45652
6037553602,60375536.02,61310
6037553701,60375537.01,44081
6037553702,60375537.02,45729
6037553801,60375538.01,48185
6037553802,60375538.02,36833
6037553901,60375539.01,61089
6037553902,60375539.02,43590
6037554001,60375540.01,51006
6037554002,60375540.02,49455
6037554101,60375541.01,41094
6037554103,60375541.03,80625
6037554104,60375541.04,51685
6037554105,60375541.05,40038
6037554201,60375542.01,76080
6037554203,60375542.03,45694
6037554204,60375542.04,35187
6037554301,60375543.01,56263
6037554302,60375543.02,39958
6037554403,60375544.03,38923
6037554404,60375544.04,38235
6037554405,60375544.05,42111
6037554406,60375544.06,63098
6037554511,60375545.11,87019
6037554512,60375545.12,112250
6037554513,60375545.13,94615
6037554514,60375545.14,78210
6037554515,60375545.15,94405
6037554516,60375545.16,101736
6037554517,60375545.17,96125
6037554518,60375545.18,96641
6037554519,60375545.19,114102
6037554521,60375545.21,78536
6037554522,60375545.22,102961
6037554600,60375546,48910
6037554700,60375547,62773
6037554801,60375548.01,53152
6037554802,60375548.02,64250
6037554900,60375549,53882
6037555001,60375550.01,64191
6037555002,60375550.02,67837
6037555102,60375551.02,38618
6037555103,60375551.03,74232
6037555104,60375551.04,61703
6037555202,60375552.02,111325
6037555211,60375552.11,34911
6037555212,60375552.12,38151
6037570001,60375700.01,81844
6037570002,60375700.02,80278
6037570003,60375700.03,89525
6037570100,60375701,87000
6037570202,60375702.02,59076
6037570203,60375702.03,42188
6037570204,60375702.04,56272
6037570301,60375703.01,38528
6037570303,60375703.03,40735
6037570304,60375703.04,43799
6037570402,60375704.02,63770
6037570403,60375704.03,35893
6037570404,60375704.04,56283
6037570501,60375705.01,59489
6037570502,60375705.02,61492
6037570601,60375706.01,43088
6037570602,60375706.02,53714
6037570603,60375706.03,34233
6037570701,60375707.01,68355
6037570702,60375707.02,80179
6037570800,60375708,82344
6037570901,60375709.01,94722
6037570902,60375709.02,81926
6037571000,60375710,87909
6037571101,60375711.01,109803
6037571102,60375711.02,87688
6037571200,60375712,76966
6037571300,60375713,98594
6037571400,60375714,81577
6037571502,60375715.02,56500
6037571503,60375715.03,79931
6037571504,60375715.04,61875
6037571600,60375716,13304
6037571701,60375717.01,46086
6037571703,60375717.03,35313
6037571704,60375717.04,41599
6037571800,60375718,104231
6037571900,60375719,70885
6037572001,60375720.01,82167
6037572002,60375720.02,68456
6037572100,60375721,110655
6037572201,60375722.01,71553
6037572202,60375722.02,91023
6037572301,60375723.01,52216
6037572302,60375723.02,56136
6037572400,60375724,69712
6037572500,60375725,26322
6037572600,60375726,75750
6037572700,60375727,53634
6037572800,60375728,19063
6037572900,60375729,40318
6037573002,60375730.02,31552
6037573003,60375730.03,51000
6037573004,60375730.04,32452
6037573100,60375731,55238
6037573201,60375732.01,30169
6037573202,60375732.02,42458
6037573300,60375733,34875
6037573401,60375734.01,69191
6037573402,60375734.02,52907
6037573403,60375734.03,107977
6037573601,60375736.01,101083
6037573700,60375737,97059
6037573800,60375738,97791
6037573902,60375739.02,118241
6037574000,60375740,122526
6037574100,60375741,91152
6037574201,60375742.01,93529
6037574202,60375742.02,67297
6037574300,60375743,81442
6037574400,60375744,96731
6037574500,60375745,90051
6037574601,60375746.01,
6037574602,60375746.02,82708
6037574700,60375747,
6037574800,60375748,62750
6037574901,60375749.01,96734
6037574902,60375749.02,50469
6037575001,60375750.01,68162
6037575002,60375750.02,71607
6037575101,60375751.01,42119
6037575102,60375751.02,30417
6037575103,60375751.03,41748
6037575201,60375752.01,35875
6037575202,60375752.02,32368
6037575300,60375753,32250
6037575401,60375754.01,29544
6037575402,60375754.02,37833
6037575500,60375755,11736
6037575801,60375758.01,26599
6037575802,60375758.02,29074
6037575803,60375758.03,19926
6037575901,60375759.01,45350
6037575902,60375759.02,33650
6037576001,60375760.01,76003
6037576200,60375762,24562
6037576301,60375763.01,34236
6037576302,60375763.02,40353
6037576401,60375764.01,28604
6037576402,60375764.02,36442
6037576403,60375764.03,32525
6037576501,60375765.01,30614
6037576502,60375765.02,37500
6037576503,60375765.03,44464
6037576601,60375766.01,54259
6037576602,60375766.02,56872
6037576700,60375767,60972
6037576801,60375768.01,53750
6037576802,60375768.02,56065
6037576901,60375769.01,24911
6037576903,60375769.03,38951
6037576904,60375769.04,48534
6037577000,60375770,59460
6037577100,60375771,61770
6037577200,60375772,70457
6037577300,60375773,71071
6037577400,60375774,82171
6037577501,60375775.01,88882
6037577504,60375775.04,87143
6037577602,60375776.02,87452
6037577603,60375776.03,101486
6037577604,60375776.04,91563
6037599000,60375990,62440
6037599100,60375991,
6037600100,60376001,25875
6037600201,60376002.01,30703
6037600202,60376002.02,30370
6037600302,60376003.02,35577
6037600303,60376003.03,23036
6037600304,60376003.04,23342
6037600400,60376004,34853
6037600501,60376005.01,57054
6037600502,60376005.02,56744
6037600601,60376006.01,62281
6037600602,60376006.02,30644
6037600702,60376007.02,86842
6037600703,60376007.03,67090
6037600704,60376007.04,65144
6037600801,60376008.01,55741
6037600802,60376008.02,51922
6037600902,60376009.02,35725
6037600911,60376009.11,51875
6037600912,60376009.12,43721
6037601001,60376010.01,27667
6037601002,60376010.02,42222
6037601100,60376011,31213
6037601202,60376012.02,48382
6037601211,60376012.11,37841
6037601212,60376012.12,39788
6037601301,60376013.01,60625
6037601302,60376013.02,47658
6037601303,60376013.03,38091
6037601401,60376014.01,42628
6037601402,60376014.02,55531
6037601501,60376015.01,34563
6037601502,60376015.02,40213
6037601600,60376016,44527
6037601700,60376017,32479
6037601801,60376018.01,33984
6037601802,60376018.02,43063
6037601900,60376019,39271
6037602002,60376020.02,38651
6037602003,60376020.03,38516
6037602004,60376020.04,39730
6037602103,60376021.03,33708
6037602104,60376021.04,44731
6037602105,60376021.05,45406
6037602106,60376021.06,39741
6037602200,60376022,57215
6037602301,60376023.01,75556
6037602302,60376023.02,102435
6037602402,60376024.02,50841
6037602403,60376024.03,48194
6037602404,60376024.04,45682
6037602504,60376025.04,38457
6037602505,60376025.05,32083
6037602506,60376025.06,36939
6037602507,60376025.07,41125
6037602508,60376025.08,44815
6037602509,60376025.09,55642
6037602600,60376026,51757
6037602700,60376027,80733
6037602801,60376028.01,32093
6037602802,60376028.02,51967
6037602900,60376029,35182
6037603001,60376030.01,45000
6037603004,60376030.04,45091
6037603005,60376030.05,45938
6037603006,60376030.06,43529
6037603101,60376031.01,46406
6037603102,60376031.02,50190
6037603200,60376032,62031
6037603301,60376033.01,36094
6037603302,60376033.02,43938
6037603400,60376034,53503
6037603500,60376035,71806
6037603600,60376036,91563
6037603702,60376037.02,75179
6037603703,60376037.03,81667
6037603704,60376037.04,45498
6037603801,60376038.01,48427
6037603802,60376038.02,56809
6037603900,60376039,46865
6037604001,60376040.01,50323
6037604002,60376040.02,50882
6037604100,60376041,65202
6037609900,60376099,57885
6037620001,60376200.01,108472
6037620002,60376200.02,72019
6037620101,60376201.01,104359
6037620102,60376201.02,82606
6037620201,60376202.01,116761
6037620301,60376203.01,153549
6037620303,60376203.03,153021
6037620305,60376203.05,121395
6037620400,60376204,131558
6037620501,60376205.01,124296
6037620521,60376205.21,93125
6037620522,60376205.22,84118
6037620601,60376206.01,102100
6037620602,60376206.02,118672
6037620701,60376207.01,99231
6037620702,60376207.02,132587
6037620800,60376208,150057
6037620901,60376209.01,177132
6037620904,60376209.04,190909
6037621001,60376210.01,120625
6037621002,60376210.02,99000
6037621004,60376210.04,105000
6037621102,60376211.02,154022
6037621104,60376211.04,126743
6037621201,60376212.01,111017
6037621204,60376212.04,84938
6037621301,60376213.01,101140
6037621324,60376213.24,112733
6037621326,60376213.26,92500
6037621400,60376214,88266
6037650001,60376500.01,74611
6037650003,60376500.03,47574
6037650004,60376500.04,60093
6037650101,60376501.01,93214
6037650102,60376501.02,85667
6037650200,60376502,94879
6037650300,60376503,59590
6037650401,60376504.01,110994
6037650501,60376505.01,101714
6037650502,60376505.02,100515
6037650602,60376506.02,66360
6037650603,60376506.03,83854
6037650604,60376506.04,51995
6037650605,60376506.05,64661
6037650701,60376507.01,102708
6037650702,60376507.02,113214
6037650800,60376508,75495
6037650901,60376509.01,64033
6037650902,60376509.02,83457
6037651001,60376510.01,90744
6037651002,60376510.02,83525
6037651101,60376511.01,86769
6037651102,60376511.02,61531
6037651201,60376512.01,127409
6037651221,60376512.21,55500
6037651222,60376512.22,82898
6037651302,60376513.02,105000
6037651304,60376513.04,86250
6037651401,60376514.01,77098
6037651402,60376514.02,81429
6037670001,60376700.01,63077
6037670002,60376700.02,58750
6037670003,60376700.03,63125
6037670100,60376701,61696
6037670201,60376702.01,137333
6037670202,60376702.02,161250
6037670324,60376703.24,210734
6037670326,60376703.26,158177
6037670328,60376703.28,187159
6037670403,60376704.03,138750
6037670405,60376704.05,101597
6037670406,60376704.06,111625
6037670407,60376704.07,89621
6037670411,60376704.11,118542
6037670413,60376704.13,127961
6037670416,60376704.16,99432
6037670500,60376705,220764
6037670602,60376706.02,141432
6037670701,60376707.01,101964
6037670702,60376707.02,163708
6037700101,60377001.01,42500
6037700102,60377001.02,33889
6037700200,60377002,58403
6037700300,60377003,80833
6037700400,60377004,81781
6037700501,60377005.01,82756
6037700502,60377005.02,52377
6037700600,60377006,175906
6037700700,60377007,250001
6037700801,60377008.01,83941
6037700802,60377008.02,75726
6037700901,60377009.01,74524
6037700902,60377009.02,79388
6037701000,60377010,113750
6037701100,60377011,44531
6037701201,60377012.01,164948
6037701202,60377012.02,98657
6037701302,60377013.02,82266
6037701304,60377013.04,117869
6037701402,60377014.02,67289
6037701501,60377015.01,90383
6037701502,60377015.02,79000
6037701601,60377016.01,130089
6037701602,60377016.02,94386
6037701701,60377017.01,70826
6037701702,60377017.02,56823
6037701801,60377018.01,55408
6037701802,60377018.02,61250
6037701902,60377019.02,60227
6037702002,60377020.02,75764
6037702102,60377021.02,95080
6037702201,60377022.01,79357
6037702202,60377022.02,90292
6037702300,60377023,85904
6037702400,60377024,90515
6037702501,60377025.01,80806
6037702502,60377025.02,83929
6037702600,60377026,86411
6037702700,60377027,120511
6037702801,60377028.01,63869
6037702802,60377028.02,78047
6037702803,60377028.03,67167
6037702901,60377029.01,100442
6037703001,60377030.01,78723
6037703002,60377030.02,89674
6037703100,60377031,73042
6037703200,60377032,99223
6037800101,60378001.01,131667
6037800102,60378001.02,114353
6037800202,60378002.02,137009
6037800203,60378002.03,123929
6037800204,60378002.04,121354
6037800324,60378003.24,140417
6037800325,60378003.25,107988
6037800326,60378003.26,127237
6037800327,60378003.27,74361
6037800328,60378003.28,86667
6037800329,60378003.29,83852
6037800330,60378003.3,145417
6037800331,60378003.31,132750
6037800332,60378003.32,148698
6037800406,60378004.06,120972
6037800408,60378004.08,114340
6037800410,60378004.1,111875
6037800504,60378005.04,114722
6037800506,60378005.06,156071
6037900102,60379001.02,22500
6037900103,60379001.03,32145
6037900104,60379001.04,42306
6037900201,60379002.01,40052
6037900300,60379003,53076
6037900501,60379005.01,40085
6037900504,60379005.04,65290
6037900505,60379005.05,41188
6037900506,60379005.06,38333
6037900507,60379005.07,44155
6037900508,60379005.08,55917
6037900602,60379006.02,33991
6037900605,60379006.05,40774
6037900606,60379006.06,26953
6037900607,60379006.07,29900
6037900608,60379006.08,43125
6037900609,60379006.09,39952
6037900701,60379007.01,30368
6037900703,60379007.03,30313
6037900704,60379007.04,37395
6037900705,60379007.05,39406
6037900803,60379008.03,46720
6037900804,60379008.04,38152
6037900805,60379008.05,56830
6037900806,60379008.06,21765
6037900900,60379009,56250
6037901003,60379010.03,
6037901004,60379010.04,79164
6037901007,60379010.07,85208
6037901008,60379010.08,57432
6037901009,60379010.09,62222
6037901010,60379010.1,46705
6037901011,60379010.11,56680
6037901101,60379011.01,60721
6037901102,60379011.02,66750
6037901205,60379012.05,81168
6037901209,60379012.09,61518
6037901210,60379012.1,54688
6037901213,60379012.13,110063
6037910001,60379100.01,47500
6037910002,60379100.02,41000
6037910101,60379101.01,33661
6037910201,60379102.01,49229
6037910202,60379102.02,85000
6037910205,60379102.05,63043
6037910206,60379102.06,101017
6037910207,60379102.07,83472
6037910208,60379102.08,61520
6037910209,60379102.09,99009
6037910210,60379102.1,81921
6037910301,60379103.01,91968
6037910302,60379103.02,91827
6037910401,60379104.01,72703
6037910402,60379104.02,25085
6037910403,60379104.03,20320
6037910404,60379104.04,45960
6037910501,60379105.01,16434
6037910502,60379105.02,36154
6037910504,60379105.04,39779
6037910505,60379105.05,50889
6037910601,60379106.01,31116
6037910602,60379106.02,26848
6037910603,60379106.03,38750
6037910605,60379106.05,52978
6037910606,60379106.06,46776
6037910705,60379107.05,68973
6037910706,60379107.06,51205
6037910707,60379107.07,40379
6037910709,60379107.09,76420
6037910711,60379107.11,41161
6037910712,60379107.12,54688
6037910713,60379107.13,55639
6037910714,60379107.14,52050
6037910715,60379107.15,48328
6037910716,60379107.16,59647
