"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MLY-DUTR-NORMAL","MLY-DUTR-STDDEV","MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-NORMAL","MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-NORMAL","MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","MLY-TAVG-NORMAL","MLY-TAVG-STDDEV","MLY-TMAX-AVGNDS-GRTH040","MLY-TMAX-AVGNDS-GRTH050","MLY-TMAX-AVGNDS-GRTH060","MLY-TMAX-AVGNDS-GRTH070","MLY-TMAX-AVGNDS-GRTH080","MLY-TMAX-AVGNDS-GRTH090","MLY-TMAX-AVGNDS-GRTH100","MLY-TMAX-AVGNDS-LSTH032","MLY-TMAX-NORMAL","MLY-TMAX-STDDEV","MLY-TMIN-AVGNDS-LSTH000","MLY-TMIN-AVGNDS-LSTH010","MLY-TMIN-AVGNDS-LSTH020","MLY-TMIN-AVGNDS-LSTH032","MLY-TMIN-AVGNDS-LSTH040","MLY-TMIN-AVGNDS-LSTH050","MLY-TMIN-AVGNDS-LSTH060","MLY-TMIN-AVGNDS-LSTH070","MLY-TMIN-NORMAL","MLY-TMIN-STDDEV"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","10","-1.3","-16.5",,,,,,,,"20.57",,,,,,,,,,,,,,"17.4","-16.4","310","31","305","265","130","3","0","0","25.7","-16.1","0","0","0","0","12","200","305","310","9.2","-16.4"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","11","-4.8","-15.5",,,,,,,,"29.97",,,,,,,,,,,,,,"11.3","-16.3","300","30","212","61","6","0","0","0","17.8","-15.6","0","0","0","3","135","284","299","300","4.8","-16.4"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","12","-8.1","-15.9",,,,,,,,"38.61",,,,,,,,,,,,,,"7.0","-16.3","305","23","36","1","0","0","0","0","11.9","-16.3","0","0","2","10","217","305","310","310","2.2","-15.8"
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","01",,,"240.54","362.97","463.30","16","14","9","5","356.11","0.0","0.0","0.0","-7777","-7777","0","0","0","-7777","-7777","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","02",,,"172.21","263.40","422.40","14","12","8","5","314.45","0.0","0.0","0.0","0","0","0","0","0","17.8","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","03",,,"170.69","301.75","366.01","16","13","7","5","298.96","0.0","0.0","0.0","-7777","-7777","0","0","0","2.5","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","04",,,"114.05","140.21","263.14","13","10","5","2","192.53","0.0","0.0","0.0","0","0","-7777","0","0","7.6","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","05",,,"68.07","103.38","156.97","9","7","3","2","111.76","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","06",,,"15.24","42.67","70.10","5","4","2","1","50.80","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","07",,,"0.00","2.03","9.14","2","1","0","0","8.89","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","08",,,"0.00","2.03","18.80","2","1","0","0","12.70","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","09",,,"12.95","18.03","37.34","4","3","1","0","37.85","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","10",,,"72.39","137.67","213.36","8","6","4","2","143.00","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","11",,,"198.63","275.84","398.02","15","12","8","5","329.95","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","12",,,"191.26","424.18","635.00","17","15","10","7","447.55","0.0","0.0","0.0","0","-7777","0","0","0","-7777","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","01","-0.7",,,,,,,,,"76.45",,,,,,,,,,,,,,"12.5",,"310","31","281","141","37","0","0","0","21.0",,"0","0","0","5","179","293","308","310","3.9",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","02","-0.8",,,,,,,,,"87.63",,,,,,,,,,,,,,"12.5",,"280","28","262","124","25","1","0","0","21.0",,"0","0","0","4","159","258","280","280","4.0",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","03","-1.1",,,,,,,,,"55.37",,,,,,,,,,,,,,"14.4",,"310","31","296","191","54","1","0","0","22.7",,"0","0","0","2","129","254","310","310","6.0",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","04","-1.1",,,,,,,,,"22.86",,,,,,,,,,,,,,"16.4",,"300","30","300","245","72","2","0","0","24.7",,"0","0","0","0","45","219","298","300","8.0",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","05","-1.3",,,,,,,,,"5.84",,,,,,,,,,,,,,"18.4",,"310","31","310","286","127","4","1","0","26.6",,"0","0","0","0","10","153","300","310","10.2",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","06","-3.6",,,,,,,,,"2.54",,,,,,,,,,,,,,"20.4",,"300","30","300","284","176","4","1","0","27.6",,"0","0","0","0","2","37","222","300","13.3",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","07","-1.2",,,,,,,,,"2.03",,,,,,,,,,,,,,"23.8",,"310","31","310","310","300","15","1","0","32.1",,"0","0","0","0","0","4","158","308","15.4",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","08","0.8",,,,,,,,,"1.52",,,,,,,,,,,,,,"24.2",,"310","31","310","310","308","21","2","0","33.5",,"0","0","0","0","0","6","189","310","14.9",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","09","1.7",,,,,,,,,"5.33",,,,,,,,,,,,,,"23.1",,"300","30","300","300","278","17","3","0","32.8",,"0","0","0","0","0","40","218","300","13.3",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","10","-0.4",,,,,,,,,"14.73",,,,,,,,,,,,,,"19.1",,"310","31","310","277","168","7","0","0","27.7",,"0","0","0","0","19","158","286","309","10.3",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","11","0.1",,,,,,,,,"26.67",,,,,,,,,,,,,,"14.8",,"300","30","296","217","64","1","0","0","23.7",,"0","0","0","1","100","268","300","300","5.8",
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","12","-0.2",,,,,,,,,"54.36",,,,,,,,,,,,,,"11.8",,"310","31","280","138","26","0","0","0","20.6",,"0","0","0","7","216","302","310","310","3.1",
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","01","-9.7","-16.4","176.28","295.40","327.91","15","13","8","4","274.83","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.3","-16.4","310","25","38","2","0","0","0","0","12.3","-16.4","0","0","0","4","162","295","310","310","4.3","-16.0"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","02","-9.4","-16.6","146.30","202.18","286.26","13","11","6","3","226.57","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.7","-16.3","280","24","48","5","0","0","0","0","12.8","-16.3","0","0","0","3","137","271","280","280","4.4","-16.2"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","03","-9.4","-16.9","151.89","234.44","289.05","15","12","6","2","231.39","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","9.1","-16.6","310","28","54","3","0","0","0","0","13.3","-16.6","0","0","0","2","134","300","310","310","4.9","-16.4"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","04","-9.2","-16.9","95.76","123.19","251.46","12","9","4","1","161.04","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","9.9","-16.8","300","29","67","8","-7777","0","0","0","14.2","-16.8","0","0","0","1","100","288","300","300","5.7","-16.8"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","05","-9.3","-17.1","44.20","93.22","128.02","8","5","2","1","89.92","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.6","-16.7","310","31","148","14","2","0","0","0","15.8","-16.6","0","0","0","0","45","259","310","310","7.3","-16.7"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","06","-9.4","-17.1","12.70","42.93","72.39","5","3","1","1","51.05","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","12.9","-17.1","300","30","246","8","1","0","0","0","17.2","-17.0","0","0","0","-7777","12","189","300","300","8.8","-17.0"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","07","-9.5","-17.1","0.51","4.06","10.92","2","1","0","0","8.89","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","14.3","-16.8","310","31","290","32","1","0","0","0","18.5","-16.8","0","0","0","0","2","123","310","310","10.2","-16.8"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","08","-9.6","-16.9","0.51","3.30","15.49","3","1","0","0","14.48","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","14.6","-16.9","310","31","292","32","1","0","0","0","18.7","-16.8","0","0","0","0","1","107","310","310","10.5","-16.8"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","09","-8.4","-16.8","8.38","18.29","31.75","4","2","1","0","30.23","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","13.8","-16.8","300","30","257","45","4","0","0","0","18.5","-16.6","0","0","0","0","9","183","299","300","9.1","-16.8"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","10","-8.5","-16.7","61.47","103.89","169.93","8","6","3","2","114.55","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","12.1","-16.9","310","31","179","32","5","0","0","0","16.7","-16.7","0","0","0","0","51","250","310","310","7.4","-16.9"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","11","-9.7","-16.6","151.64","236.73","305.82","14","12","6","3","258.57","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","9.6","-16.7","300","28","61","4","0","0","0","0","13.7","-16.5","0","0","0","2","112","268","300","300","5.6","-16.5"
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","12","-9.6","-16.2","153.16","335.03","461.52","15","13","8","5","347.98","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.0","-16.6","308","24","27","0","0","0","0","0","12.1","-16.6","0","0","1","5","172","296","310","310","3.9","-16.2"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","01","-3.7","-15.9","5.59","17.53","42.93","5","3","1","0","35.81","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.3","-16.4","309","28","158","19","0","0","0","0","15.3","-15.9","0","0","3","12","251","307","310","310","1.2","-16.3"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","02","-3.4","-15.5","11.18","33.53","63.75","5","3","1","1","46.74","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","10.1","-16.5","278","26","170","68","3","0","0","0","17.3","-15.7","0","0","1","6","180","271","280","280","2.9","-16.4"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","03","-1.9","-15.8","3.81","17.78","49.78","4","3","1","0","28.19","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","12.8","-16.0","310","31","257","152","35","-7777","0","0","20.7","-15.2","0","0","0","3","144","287","306","310","4.9","-16.5"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","04","-0.8","-16.2","0.00","2.54","20.32","2","1","0","-7777","10.16","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","15.8","-15.8","300","30","282","210","107","2","0","0","24.3","-15.2","0","0","0","1","71","233","291","299","7.3","-16.2"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","05","-0.4","-16.4","0.00","0.00","3.05","1","0","0","0","2.54","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","20.2","-15.8","310","31","309","284","213","9","1","0","28.9","-15.3","0","0","0","-7777","9","109","267","308","11.5","-16.2"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","06","-0.1","-16.7","0.00","0.00","0.51","0","0","-7777","0","1.27","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","24.3","-16.2","300","30","300","298","274","19","4","0","33.2","-15.8","0","0","0","0","0","19","150","283","15.5","-16.5"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","07","-0.3","-16.8","0.00","0.00","1.78","1","0","-7777","0","2.29","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","27.9","-16.3","310","31","310","310","310","28","12","0","36.6","-16.3","0","0","0","0","0","1","44","219","19.1","-16.1"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","08","0.3","-16.9","0.00","0.00","2.54","1","0","-7777","0","1.78","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","27.4","-16.8","310","31","310","310","309","29","11","0","36.5","-16.7","0","0","0","0","0","2","64","239","18.4","-16.7"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","09","0.3","-16.6","0.00","0.00","3.81","1","0","0","0","4.06","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","24.2","-16.3","300","30","300","296","273","21","4","0","33.3","-15.9","0","0","0","0","1","23","162","289","15.2","-16.4"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","10","-0.5","-16.4","0.00","1.52","10.67","2","1","0","0","11.68","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.4","-16.1","310","31","308","267","174","4","0","0","27.0","-15.7","0","0","0","0","27","162","292","310","9.7","-16.3"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","11","-2.2","-16.0","0.51","10.16","19.05","2","1","0","-7777","12.45","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.9","-16.2","300","30","242","123","19","0","0","0","19.8","-15.7","0","0","-7777","5","155","282","300","300","4.2","-16.4"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","12","-4.2","-15.9","2.03","21.59","39.12","4","2","1","0","30.99","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","7.8","-16.3","306","27","131","17","0","0","0","0","14.6","-15.8","0","0","6","13","255","306","310","310","1.1","-16.3"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","01","-10.9","-16.0","130.56","232.41","289.31","15","12","6","3","225.81","0.0","0.0","0.0","1","0","0","-7777","0","10.2","0","0","0","0","6.4","-16.4","302","15","9","0","0","0","0","0","9.8","-16.7","0","0","4","6","194","307","310","310","3.0","-15.8"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","02","-9.1","-15.6","105.66","152.40","259.59","14","10","5","3","190.25","0.0","0.0","0.0","1","1","0","-7777","0","30.5","0","0","0","0","8.4","-16.2","275","21","64","10","0","0","0","0","12.8","-15.6","0","0","1","4","145","275","280","280","4.1","-16.1"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","03","-6.4","-15.8","97.28","152.65","195.58","15","11","5","2","159.51","0.0","0.0","2.5","0","0","-7777","0","0","7.6","0","0","0","0","10.8","-16.3","309","29","170","59","3","0","0","0","16.5","-15.7","0","0","0","1","127","300","310","310","5.1","-16.4"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","04","-3.8","-15.8","50.04","73.15","122.94","11","8","3","1","94.74","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","13.1","-16.3","300","29","228","130","43","0","0","0","20.1","-15.5","0","0","0","0","86","278","300","300","6.1","-16.7"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","05","-2.2","-15.4","26.42","47.24","75.44","7","5","1","1","59.18","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","16.4","-16.3","310","31","290","212","109","3","0","0","24.2","-15.3","0","0","0","0","21","209","307","310","8.7","-16.7"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","06","-0.9","-16.3","4.32","15.75","37.34","3","2","1","0","22.86","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.4","-16.6","300","30","299","273","172","6","1","0","27.9","-16.1","0","0","0","0","2","105","288","300","11.1","-16.8"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","07","1.3","-16.2","0.00","0.25","3.30","1","0","0","0","4.83","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.8","-16.3","310","31","310","308","279","17","3","0","32.4","-15.6","0","0","0","0","-7777","34","251","310","13.3","-16.8"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","08","1.7","-16.1","0.00","2.29","6.86","1","1","0","0","8.13","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.7","-16.9","310","31","310","308","284","17","3","0","32.4","-16.3","0","0","0","0","0","31","269","310","12.9","-16.9"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","09","1.1","-15.7","2.03","11.43","28.45","3","2","1","0","22.35","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","20.0","-16.3","300","30","299","282","225","9","1","0","29.4","-15.6","0","0","0","0","5","124","289","300","10.6","-16.7"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","10","-3.7","-15.4","31.24","77.98","136.91","7","5","3","1","87.38","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","14.8","-16.7","310","31","277","174","61","1","0","0","21.8","-15.8","0","0","0","0","46","235","309","310","7.8","-16.6"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","11","-10.4","-15.7","85.34","164.59","324.87","15","11","5","2","204.72","0.0","0.0","0.0","-7777","-7777","0","0","0","2.5","0","0","0","0","9.1","-16.4","299","23","66","3","0","0","0","0","12.8","-16.1","0","0","0","2","112","276","300","300","5.4","-16.1"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","12","-11.7","-16.3","138.68","254.76","371.35","16","14","8","4","277.11","0.0","0.0","15.2","1","0","0","0","0","25.4","0","0","0","0","5.9","-16.7","291","12","4","0","0","0","0","0","9.0","-16.7","0","1","3","6","205","307","310","310","2.9","-16.3"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","01","-7.8","-15.6","62.74","101.60","172.72","12","8","3","1","122.68","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","7.9","-16.5","307","24","73","10","0","0","0","0","12.9","-16.3","0","0","0","6","216","304","310","310","2.9","-15.9"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","02","-6.1","-15.7","34.54","83.82","151.13","9","7","3","1","101.60","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","10.3","-16.6","280","26","142","40","1","0","0","0","16.1","-16.1","0","0","0","3","126","275","280","280","4.4","-16.3"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","03","-4.9","-15.8","31.50","65.02","118.36","9","6","2","1","83.06","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","12.7","-16.0","310","31","242","107","18","0","0","0","19.2","-15.3","0","0","0","1","86","279","310","310","6.3","-16.4"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","04","-3.2","-16.3","12.45","27.18","46.23","6","3","1","0","34.80","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","15.3","-16.2","300","30","276","181","70","1","0","0","22.6","-15.6","0","0","0","0","36","222","297","300","8.1","-16.6"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","05","-2.5","-16.2","4.06","14.99","33.02","4","3","1","0","25.91","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.6","-15.8","310","31","305","269","170","6","1","0","27.2","-15.4","0","0","0","-7777","7","96","259","308","11.9","-16.1"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","06","-1.9","-16.6","0.00","9.14","17.27","2","1","0","0","10.41","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","23.5","-16.5","300","30","300","295","256","13","3","0","31.4","-16.2","0","0","0","0","0","11","159","283","15.6","-16.5"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","07","-0.6","-16.9","0.00","0.00","0.00","0","0","0","0","0.76","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","25.8","-16.3","310","31","310","310","305","23","5","0","34.4","-16.3","0","0","0","0","0","1","96","274","17.2","-16.2"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","08","0.2","-16.6","0.00","0.00","0.00","0","0","0","0","2.29","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","24.9","-16.8","310","31","310","310","301","21","4","0","33.8","-16.7","0","0","0","0","0","3","152","297","15.9","-16.7"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","09","0.0","-16.4","0.00","2.03","10.92","2","1","0","-7777","9.40","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.8","-16.5","300","30","300","295","260","15","2","0","31.7","-16.1","0","0","0","0","-7777","24","220","296","13.9","-16.7"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","10","-2.1","-16.1","4.06","20.32","48.77","4","2","1","0","29.72","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.1","-16.3","310","31","303","252","139","3","1","0","25.9","-15.7","0","0","0","0","7","159","297","309","10.2","-16.7"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","11","-5.6","-15.8","16.00","55.63","97.28","8","5","2","0","67.56","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.8","-16.1","300","29","200","72","6","0","0","0","17.8","-15.5","0","0","0","2","107","275","300","300","5.7","-16.2"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","12","-7.6","-15.7","39.88","79.25","130.56","10","7","3","1","96.27","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","7.8","-16.6","306","25","76","4","0","0","0","0","12.9","-16.3","0","0","1","7","212","306","310","310","2.7","-16.1"
"USC00045892","MOUNTAIN PASS 1 SE, CA US","35.45917","-115.53111","1456.0","01","-7.8",,,,,,,,,"23.88",,,,,,,,,,,,,,"3.8",,"260","14","10","0","0","0","0","1","8.7",,"0","0","20","19","288","310","310","310","-1.2",
"USC00045892","MOUNTAIN PASS 1 SE, CA US","35.45917","-115.53111","1456.0","02","-7.1",,,,,,,,,"41.15",,,,,,,,,,,,,,"5.4",,"252","17","38","0","0","0","0","0","10.7",,"0","0","5","14","262","280","280","280","0.1",
