STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV,COUNTY,geometry
USC00040383,"AUBURN, CA US",38.9072,-121.0838,393.8,10,-4.8,-16.8,16.26,25.15,92.46,4,2,1,1,52.83,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,-16.1,310,31,295,234,101,1,0,0,24.2,-15.8,0,0,0,-7777,8,117,275,308,11.2,-16.2,Placer,"c(-121.0838, 38.9072)"
USC00040383,"AUBURN, CA US",38.9072,-121.0838,393.8,11,-7.6,-16.3,30.99,85.6,181.1,9,6,3,1,111.51,0,0,0,-7777,-7777,-7777,-7777,0,5.1,0,0,0,0,11.6,-16.1,300,28,170,54,2,0,0,0,16.7,-15.6,0,0,0,1,86,254,300,300,6.4,-16.3,Placer,"c(-121.0838, 38.9072)"
USC00040383,"AUBURN, CA US",38.9072,-121.0838,393.8,12,-8.5,-16.2,99.82,152.4,240.03,11,8,4,2,170.94,0,0,0,-7777,-7777,0,0,0,2.5,-7777,0,0,0,7.8,-16.6,307,25,53,1,0,0,0,-7777,12.4,-16.6,0,0,1,5,204,304,310,310,3.2,-16.2,Placer,"c(-121.0838, 38.9072)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,01,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,171.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,299,23,120,29,1,0,0,0,13.9,NA,0,0,11,19,293,309,310,310,-0.9,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,02,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,155.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,275,23,134,43,3,0,0,0,15.2,NA,0,-7777,13,17,264,280,280,280,-0.9,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,03,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,136.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,308,28,211,80,8,0,0,0,17.4,NA,0,0,1,10,247,310,310,310,1.5,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,04,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,59.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,300,29,239,148,49,0,0,0,20.4,NA,0,0,0,6,177,293,300,300,3.5,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,05,0.1,NA,NA,NA,NA,NA,NA,NA,NA,37.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,NA,310,31,289,242,140,4,0,0,25.3,NA,0,0,0,1,63,229,307,310,7.4,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,06,2.1,NA,NA,NA,NA,NA,NA,NA,NA,11.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,NA,300,30,297,286,244,13,2,0,30.7,NA,0,0,0,0,11,105,277,298,10.8,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,07,3.3,NA,NA,NA,NA,NA,NA,NA,NA,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,NA,310,31,310,309,304,25,8,0,35.2,NA,0,0,0,0,1,23,204,308,14.2,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,08,3.4,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,310,31,310,309,305,25,7,0,35.1,NA,0,0,0,0,0,26,217,310,13.9,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,09,3.1,NA,NA,NA,NA,NA,NA,NA,NA,11.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,300,30,298,288,253,15,3,0,31.7,NA,0,0,0,0,8,119,278,300,10.8,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,10,1.4,NA,NA,NA,NA,NA,NA,NA,NA,46.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,310,31,288,241,146,4,0,0,25.4,NA,0,0,0,1,82,270,310,310,6.3,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,11,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,90.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,299,29,204,92,22,0,0,0,18.1,NA,0,0,-7777,8,224,298,300,300,1.9,NA,Madera,"c(-119.5097, 37.2329)"
USC00046252,"NORTH FORK RANGER STATION, CA US",37.2329,-119.5097,806.2,12,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,124.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,300,24,114,24,1,0,0,0,13.7,NA,0,1,9,17,289,310,310,310,-0.3,NA,Madera,"c(-119.5097, 37.2329)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,01,-8.8,-16.1,101.35,267.21,316.99,13,10,6,4,266.19,0,27.9,71.1,2,1,0,0,0,63.5,4,1,1,0,5.9,-16.3,280,16,45,2,0,0,0,0,10.4,-15.8,0,0,1,10,255,310,310,310,1.4,-16.4,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,02,-7.9,-15.9,130.3,213.61,400.56,12,10,6,4,268.48,0,22.9,165.1,2,1,1,1,0,149.9,5,3,2,1,6.7,-16.1,261,17,66,9,0,0,0,0,11.6,-15.4,0,0,1,9,219,280,280,280,1.7,-16.4,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,03,-6.7,-15.9,123.7,173.74,331.72,12,10,6,4,238,0,0,88.9,2,1,1,0,0,83.8,2,1,1,0,8.4,-15.8,299,23,124,27,1,0,0,0,14,-15,0,0,0,6,207,308,310,310,2.9,-16.3,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,04,-5.2,-16.4,49.02,90.17,182.37,9,7,3,2,123.19,0,0,12.7,1,0,0,-7777,0,20.3,1,0,0,-7777,10.7,-15.9,296,26,177,81,10,0,0,-7777,16.9,-15.4,0,0,0,3,154,284,300,300,4.4,-16.4,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,05,-4.6,-16.6,25.91,41.15,87.12,6,4,2,1,69.85,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,-15.7,310,30,260,170,59,1,0,0,21.4,-15.2,0,0,0,0,52,216,302,310,8.2,-16.1,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,06,-3.5,-16.8,2.54,10.92,28.96,3,2,0,0,19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-16.3,300,30,292,257,153,3,0,0,26.2,-16,0,0,0,0,7,86,258,300,11.8,-16.6,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,07,-2.4,-16.9,0,0,1.27,0,-7777,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,-16.3,310,31,310,305,270,10,0,0,30.4,-16.1,0,0,0,0,0,14,169,306,15.1,-16.4,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,08,-2.3,-17,0,0,7.87,1,1,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,-16.8,310,31,310,306,263,9,0,0,30.1,-16.6,0,0,0,0,0,14,200,309,14.6,-16.9,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,09,-3,-16.9,0.51,9.4,36.07,2,2,1,0,23.37,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,-16.1,300,30,293,266,184,4,0,0,27.2,-15.8,0,0,0,0,3,76,246,300,12.4,-16.4,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,10,-4.7,-16.7,25.4,53.59,119.13,5,3,2,1,78.23,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,-15.7,310,30,260,168,51,1,0,0,21.3,-15.3,0,0,0,0,49,213,303,310,8.3,-16.1,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,11,-7.9,-16.3,75.18,148.34,299.97,10,8,5,3,186.18,0,0,2.5,0,0,0,0,-7777,25.4,1,0,0,0,8.6,-15.9,294,23,103,18,0,0,0,0,13.6,-15.5,0,0,0,5,170,294,300,300,3.7,-16.2,Nevada,"c(-121.0008, 39.2466)"
USC00046136,"NEVADA CITY, CA US",39.2466,-121.0008,847.6,12,-9.6,-16.2,138.18,277.11,428.24,13,10,7,4,305.56,0,30.5,139.7,2,1,1,0,0,99.1,3,1,1,0,5.4,-16.5,281,14,19,0,0,0,0,0,9.4,-16.1,0,0,4,11,255,310,310,310,1.3,-16.4,Nevada,"c(-121.0008, 39.2466)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,01,NA,NA,45.21,85.6,143.51,9,7,3,1,105.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,02,NA,NA,38.61,83.82,139.19,8,6,3,1,104.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,03,NA,NA,37.59,67.06,121.67,9,7,3,1,89.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,04,NA,NA,10.92,26.16,68.58,5,4,1,0,43.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,05,NA,NA,2.54,9.14,35.05,3,2,1,0,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,06,NA,NA,0,2.54,8.13,1,1,0,0,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,07,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,08,NA,NA,0,0,1.78,1,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,09,NA,NA,0,0,11.43,1,1,0,0,7.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,10,NA,NA,6.35,18.8,46.48,3,2,1,0,28.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,11,NA,NA,14.99,49.02,101.09,6,5,2,1,64.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00047370,"REPRESA, CA US",38.6944,-121.1611,89.9,12,NA,NA,46.74,70.61,128.02,9,7,3,1,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento,"c(-121.1611, 38.6944)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,01,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,NA,217,9,5,0,0,0,0,3,6.9,NA,2,68,181,29,308,310,310,310,-8.3,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,02,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,215,10,27,1,0,0,0,1,8.2,NA,1,45,126,26,279,280,280,280,-6.7,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,03,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,281,21,85,11,-7777,0,0,-7777,12.2,NA,0,8,47,25,306,310,310,310,-3.1,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,04,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,291,24,161,47,3,0,0,-7777,15.4,NA,0,0,15,21,285,300,300,300,-1.3,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,05,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,310,30,237,135,37,0,0,0,19.9,NA,0,0,1,9,229,304,310,310,2.2,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,06,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,300,30,283,238,114,1,0,0,24.6,NA,0,0,0,1,120,277,300,300,5.4,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,07,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,NA,310,31,310,303,245,6,0,0,29.1,NA,0,0,0,0,59,242,309,310,7.4,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,08,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,NA,310,31,310,305,246,6,0,0,29.2,NA,0,0,0,0,100,269,310,310,6.2,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,09,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,300,30,288,254,149,1,0,0,25.7,NA,0,0,0,5,203,294,300,300,3.1,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,10,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,309,29,239,149,27,0,0,0,19.9,NA,0,0,18,20,296,310,310,310,-1.2,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,11,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,269,19,81,13,0,0,0,1,11.8,NA,1,19,92,27,294,300,300,300,-5.1,NA,Sierra,"c(-120.3705, 39.5833)"
USC00048218,"SIERRAVILLE R S, CA US",39.5833,-120.3705,1516.4,12,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,NA,210,7,3,0,0,0,0,3,6.3,NA,2,61,178,28,304,310,310,310,-7.8,NA,Sierra,"c(-120.3705, 39.5833)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,01,-6.4,-15.1,63.5,149.1,216.92,11,9,4,2,151.38,261.6,546.1,1346.2,6,6,3,2,1,881.4,25,22,20,14,-0.7,-16.2,164,4,-7777,0,0,0,0,3,4.9,-16,0,31,138,30,309,310,310,310,-6.4,-15.4,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,02,-5.1,-14.9,65.79,107.44,195.83,10,9,4,2,135.13,127,508,1371.6,4,4,3,2,1,708.7,25,23,22,17,0.7,-16.3,187,8,11,0,0,0,0,2,7,-15.6,0,21,100,26,280,280,280,280,-5.7,-15.8,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,03,-4.2,-15.4,51.31,90.42,169.42,11,9,3,1,122.68,215.9,284.5,546.1,3,3,2,1,0,497.8,15,14,12,8,3.5,-16.1,261,17,52,4,0,0,0,0,10.3,-15.2,0,2,40,27,308,310,310,310,-3.3,-16.7,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,04,-2.6,-15.4,33.27,46.99,79.25,9,6,1,0,63.25,2.5,50.8,198.1,2,2,1,0,-7777,124.5,3,3,2,1,6.3,-16.1,279,21,127,39,1,0,0,0,13.9,-15.1,0,-7777,9,21,293,300,300,300,-1.3,-16.6,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,05,-0.8,-15.4,16.51,39.62,59.18,7,5,1,0,44.2,0,0,0,0,0,0,0,0,7.6,0,0,0,0,10.7,-16,308,29,221,124,33,0,0,0,19.2,-15.1,0,0,0,9,230,307,310,310,2.2,-16.4,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,06,0.8,-15.9,3.05,11.43,30.99,4,2,0,0,19.05,0,0,0,-7777,-7777,0,0,0,2.5,0,0,0,0,14.9,-16.4,300,30,280,224,109,1,0,0,24.2,-15.8,0,0,0,1,105,277,300,300,5.6,-16.6,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,07,3,-16.4,0,2.29,12.95,2,1,0,-7777,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,-16,310,31,310,301,240,6,-7777,0,29.2,-15.9,0,0,0,-7777,30,222,306,310,8.4,-15.9,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,08,3.8,-16.1,0,0.25,8.89,1,1,0,-7777,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-16.7,310,31,310,303,238,5,-7777,0,28.8,-16.3,0,0,0,0,48,267,309,310,7.2,-16.6,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,09,3.2,-16.3,0.51,8.13,22.86,3,2,0,-7777,16,0,0,0,-7777,-7777,0,0,0,2.5,0,0,0,0,14.7,-16.4,300,30,285,242,132,1,0,0,25.2,-15.8,0,0,0,2,159,293,300,300,4.2,-16.8,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,10,0.3,-15.6,20.32,40.39,72.14,6,4,2,1,51.82,0,0,25.4,0,0,0,-7777,0,17.8,0,0,-7777,0,9.5,-16.2,307,28,220,113,21,0,0,0,18.6,-15.3,0,0,1,15,285,310,310,310,0.4,-16.6,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,11,-4.9,-15.4,44.45,89.92,133.35,9,7,3,1,104.9,101.6,198.1,419.1,3,2,1,1,0,322.6,5,3,2,1,3.2,-16.1,246,14,48,-7777,0,0,0,0,9.6,-15.3,0,5,43,25,296,300,300,300,-3.2,-16.2,Plumas,"c(-121.2422, 40.3033)"
USC00041700,"CHESTER, CA US",40.3033,-121.2422,1380.7,12,-7.2,-15.3,65.53,129.54,248.67,11,9,4,2,150.62,228.6,355.6,711.2,5,5,3,2,1,635,19,16,12,6,-0.4,-16.2,163,3,-7777,0,0,0,0,3,4.8,-16.1,1,24,121,28,308,310,310,310,-5.8,-15.6,Plumas,"c(-121.2422, 40.3033)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,01,-7.6,-16.7,63.25,130.05,228.85,15,10,6,3,151.64,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,-16.8,309,26,87,3,0,0,0,0,13.5,-16.7,0,0,0,4,211,308,310,310,3.3,-16.7,Tuolumne,"c(-120.4863, 38.0047)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,02,-6.9,-16.8,56.64,109.47,182.37,13,9,4,2,125.73,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,-16.6,280,27,132,18,0,0,0,0,15.5,-16.2,0,0,0,1,133,274,280,280,4.7,-16.8,Tuolumne,"c(-120.4863, 38.0047)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,03,-6.1,-15.9,60.2,103.12,127.76,10,6,3,1,116.59,0,0,0,0,0,0,0,0,7.6,0,0,0,0,12.1,-16.2,310,30,220,72,5,0,0,0,17.9,-15.7,0,0,0,0,88,276,310,310,6.2,-16.3,Tuolumne,"c(-120.4863, 38.0047)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,04,-4.3,-16.1,21.34,50.29,92.46,7,5,2,1,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,-15.8,300,30,257,151,45,0,0,0,21.1,-15.2,0,0,0,0,51,230,295,300,7.7,-16.3,Tuolumne,"c(-120.4863, 38.0047)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,05,-2.9,-16.4,9.91,22.61,54.86,5,3,1,0,37.08,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,-15.7,310,31,300,249,151,5,0,0,26.2,-15.2,0,0,0,0,5,119,267,308,11.3,-16.2,Tuolumne,"c(-120.4863, 38.0047)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,06,-1.2,-16.6,0,3.81,9.14,2,1,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,-16.4,300,30,299,291,250,14,2,0,31.3,-15.9,0,0,0,0,0,27,178,286,14.8,-16.7,Tuolumne,"c(-120.4863, 38.0047)"
USC00046174,"NEW MELONES DAM HQ, CA US",38.0047,-120.4863,292.6,07,-0.6,-16.8,0,0,0.25,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,-16.2,310,31,310,310,308,27,8,0,35.7,-16.1,0,0,0,0,0,1,59,245,18.4,-16.2,Tuolumne,"c(-120.4863, 38.0047)"
